start_ts,end_ts,duration_minutes,severity,class,sensor,sensor_rank,sensor_peak_score,sensor_mean_score,alert_max_score,alert_mean_score,threshold
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KVA_C,32,0.569064555323233,0.3916262319931235,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KVA_TOT,33,0.5669005147206796,0.3904568325911008,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,VT5449011H,34,0.5586235804966434,0.22775163415158997,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,VT5449012A,35,0.4809689225191319,0.17076944614868647,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__FREC,36,0.4804086740534763,0.21987038052072394,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,VT5449012H,37,0.402450985301842,0.25552268819493906,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,VT5449016H,38,0.387414435476392,0.15665597847990906,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,TT5449012H,39,0.38086306710435236,0.3510507258967579,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__PF_C,1,0.9999999999975981,0.8086766670940283,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__PF_B,2,0.9999999999937552,0.8086766529449481,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__PF,3,0.9999999999926081,0.9585730847738757,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__PF_A,4,0.999999999963528,0.9845666278084768,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__MWH_DEL,5,0.9939838758391818,0.9938251390328624,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KW_A,6,0.8157811801790662,0.5134363334959234,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KW_TOT,7,0.8108344260299036,0.511646427431409,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KW_B,8,0.8084689478495084,0.5110786355745293,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KW_C,9,0.8083229171542246,0.5119531578621418,0.7852596410697491,0.6929987778206493,MEDIUM
