timestamp_utc,downtime_flag,ProcessRisk,Significance,Significance_MuHist,Significance_SigHist,Fusion_Confidence,Total_Weight,Severity_Label,Source_SYS_1__Score,Source_SYS_1__Weight,Source_SYS_2__Score,Source_SYS_2__Weight,Source_SYS_3__Score,Source_SYS_3__Weight,Source_SYS_4__Score,Source_SYS_4__Weight,Source_STANDALONE__Score,Source_STANDALONE__Weight
2026-02-05 05:30:00+00:00,0,0.4255878510311331,5.592291213013131,0.11797429164715738,0.055006713289208926,0.5625641025641025,2.8128205128205126,Critical,0.06291376781495454,0.5,0.01108138950761018,0.5,0.9632297728867033,0.4,0.13808975155963163,0.5,0.773172675389302,0.9128205128205129
2026-02-05 05:31:00+00:00,1,,,,,,,,,,,,,,,,,
2026-02-05 05:32:00+00:00,0,0.4196915635195358,5.422607350469045,0.11824521339507374,0.05559066527256257,0.5625641025641025,2.8128205128205126,Critical,0.08537109713612473,0.5,0.008728564523907136,0.5,0.9632297728867033,0.4,0.07537905260388356,0.5,0.7783411600166813,0.9128205128205129
2026-02-05 05:33:00+00:00,0,0.425227966552707,5.459603491561079,0.1184871955802702,0.056183708477468494,0.6125641025641025,3.0628205128205126,Critical,0.08126134416177984,0.5,0.007229978044556916,0.5,0.9632297728867033,0.4,0.2269518636130136,0.75,0.7697520651635663,0.9128205128205129
2026-02-05 05:34:00+00:00,0,0.4394684107959303,5.6463109483335,0.1186771082725061,0.05681431742934832,0.5625641025641025,2.8128205128205126,Critical,0.15004948952663374,0.5,0.02130368986510209,0.5,0.9632297728867033,0.4,0.1321030231846628,0.5,0.7658961918099404,0.9128205128205129
2026-02-05 05:35:00+00:00,0,0.43097689939662326,5.4359486135615755,0.11893892380999134,0.05740267205767201,0.5625641025641025,2.8128205128205126,Critical,0.1203629950893603,0.5,0.019061530182910614,0.5,0.9632297728867033,0.4,0.12353287115224161,0.5,0.7619132681061795,0.9128205128205129
2026-02-05 05:36:00+00:00,0,0.42033915128883553,5.196637105857242,0.11918352715932952,0.057952021277388605,0.5625641025641025,2.8128205128205126,Critical,0.0824366347966627,0.5,0.014581064821174272,0.5,0.9632297728867033,0.4,0.10518988952788053,0.5,0.7624093431163893,0.9128205128205129
2026-02-05 05:37:00+00:00,0,0.4281582732933658,5.276213675735276,0.11944962263932297,0.05850950504028293,0.5625641025641025,2.8128205128205126,Critical,0.09040940065817511,0.5,0.014617112580594513,0.5,0.9632297728867033,0.4,0.1462736508861144,0.5,0.7596130643201163,0.9128205128205129
2026-02-05 05:38:00+00:00,0,0.46282644665374756,5.795092430551588,0.11966926574917586,0.059215135050384234,0.6026923076923077,3.013461538461539,Critical,0.09702409112626705,0.5,0.016859578285600734,0.5,0.9632297728867033,0.575,0.1268656379261444,0.5,0.7677223817871159,0.9384615384615385
2026-02-05 05:39:00+00:00,0,0.429519390106638,5.179304381327675,0.11992394838198112,0.05977548700184607,0.5625641025641025,2.8128205128205126,Critical,0.10393987450795067,0.5,0.01587185878309533,0.5,0.9632297728867033,0.4,0.14692377317530433,0.5,0.7553525401428183,0.9128205128205129
